page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE SPESIAL,DESKRIPSI SPESIAL CMG,KODE INA- CBG,KELAS RAWAT,A PEMERINTAH,B PEMERINTAH,C PEMERINTAH,D PEMERINTAH
73,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
73,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
73,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
73,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
73,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
73,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
73,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.885.100,5 .951.100,4 .551.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,14,YY-02-III,Percutaneous Coronary Intervention (PCI),I-1-40-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,I-1-40-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,I-1-40-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.300.300,11.038.400,8 .189.600,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,15,YY-03-III,Keratoplasty,H-1-30-I,1,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,H-1-30-II,1,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,H-1-30-III,1,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,16,YY-04-III,Pancreatectomy,B-1-10-I,1,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,B-1-10-II,1,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,B-1-10-III,1,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,8.551.600,6 .582.800,4 .119.600,3 .593.900
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,17,YY-05-III,Repair of Septal Defect of Heart With Prosthesis,I-1-06-I,1,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,I-1-06-II,1,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,I-1-06-III,1,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 7.102.700,35.616.000,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,18,YY-06-III,Stereotactic Surgery & Radiotheraphy,C-4-12-I,1,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,C-4-12-II,1,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,C-4-12-III,1,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,4.335.600,3 .034.100,2 .320.700,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,19,YY-07-III,Torakotomi,J-1-30-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,J-1-30-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,J-1-30-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.751.400,7 .523.900,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,20,YY-08-III,Lobektomi/Bilobektomi/Pneumonectomi,J-1-10-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,J-1-10-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,J-1-10-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.883.200,9 .015.800,-,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,H-1-30-I,1,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,9.508.500,8 .557.600,7 .606.800,-
74,90.0,157.0,498.6,735.9,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,9.508.500,8 .557.600,7 .606.800,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,21,YY-09-III,Vitrectomy,H-1-30-II,1,9.508.500,8 .557.600,7 .606.800,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,9.508.500,8 .557.600,7 .606.800,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,9.508.500,8 .557.600,7 .606.800,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,H-1-30-III,1,9.508.500,8 .557.600,7 .606.800,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,9.508.500,8 .557.600,7 .606.800,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,9.508.500,8 .557.600,7 .606.800,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,2,YY-13-III,Coil,G-1-12-I,1,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,G-1-12-II,1,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,G-1-12-III,1,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5.589.700,19.278.800,13.696.900,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,23,YY-14-III,Trombektomi,G-1-12-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,G-1-12-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,G-1-12-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.202.100,13.713.200,9 .742.700,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,24,YY-15-III,Percutaneous Endoscopy Gastrostomy,E-4-10-I,1,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,E-4-10-II,1,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,E-4-10-III,1,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,2,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,,,,,3,2.236.700,1 .758.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,25,DD-07-II,Deferiprone,Q-5-44-0,,4.655.600,4 .655.600,4 .655.600,4 .655.600
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,26,DD-08-II,Deferoksamin,,,7.613.000,7 .613.000,7 .613.000,7 .613.000
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,27,DD-09-II,Deferasirox,,,6.690.800,6 .690.800,6 .690.800,6 .690.800
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,28,DD-10-II,Anti Hemofilia Factor,,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.395.800,13.395.800,13.395.800,13.395.800
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,29,II-01-III,Nuclear Medicine,Z-3-17-0,,2.365.300,1 .370.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,30,II-02-III,Magnetic Resonance Imaging (MRI),Z-3-16-0,,1.977.900,1 .780.100,1 .582.300,1 .384.600
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,31,II-03-III,Diagnostic and Imaging Procedure of Eye,H-3-13-0,,630.500,463.500,447.900,425.700
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,32,YY-10-III,Phacoemulsification,H-2-36-0,,4.674.700,4 .006.900,3 .673.000,3 .339.100
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,3,YY-11-III,Microlaringoscopy,J-3-15-0,,1.243.900,926.500,895.800,851.600
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,34,YY-12-III,Cholangiograph,B-3-11-0,,3.616.400,2 .699.700,-,-
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,35,YY-16-III,Odontektomi,U-3-16-0,,1.563.700,1 .534.500,1 .505.200,1 .461.400
75,90.0,157.0,498.6,551.3,-71- -72- TARIF INA-CBG REGIONAL 5 TOP UP SPESIAL CMG,,,,,36,YY-17-III,Brakiterapi,C-3-10-0,,1.219.100,975.200,780.200,-
